,price,city,kms_driven,owner,age,power,brand
4131,60000.0,Mumbai,20021.0,1.0,5.0,220.0,Bajaj
4132,40000.0,Kolkata,15000.0,1.0,6.0,180.0,Bajaj
4133,100000.0,Gurgaon,17600.0,1.0,6.0,390.0,KTM
4134,61000.0,Gurgaon,64284.0,1.0,8.0,200.0,KTM
4135,69500.0,Delhi,9943.0,1.0,2.0,150.0,Yamaha
4136,79000.0,Jaipur,18000.0,1.0,5.0,200.0,Bajaj
4137,55000.0,Gurgaon,4000.0,1.0,4.0,150.0,Yamaha
4138,18000.0,Kolkata,39303.0,1.0,13.0,180.0,Bajaj
4139,20500.0,Chennai,32000.0,1.0,10.0,150.0,Yamaha
4147,120000.0,Bangalore,24200.0,1.0,4.0,400.0,Bajaj
4148,58690.0,Kolkata,20000.0,1.0,5.0,150.0,Suzuki
4149,150000.0,Bangalore,11000.0,1.0,4.0,400.0,Bajaj
4150,20000.0,Gurgaon,52487.0,1.0,12.0,160.0,TVS
4151,25000.0,Gurgaon,23500.0,1.0,6.0,110.0,Hero
4152,22000.0,Gurgaon,17799.0,1.0,5.0,100.0,Bajaj
4153,21000.0,Pune,57000.0,1.0,10.0,125.0,Bajaj
4154,15000.0,Dhariawad,35376.0,1.0,11.0,100.0,TVS
4155,80900.0,Mumbai,19500.0,1.0,6.0,200.0,Bajaj
4156,24000.0,Ahmedabad,26000.0,1.0,8.0,100.0,Hero
4157,108000.0,Bangalore,29100.0,1.0,6.0,350.0,Royal Enfield
4158,200000.0,Bangalore,14608.0,1.0,3.0,200.0,KTM
4159,110000.0,Hyderabad,24815.0,1.0,4.0,350.0,Royal Enfield
4160,31000.0,Delhi,12410.0,1.0,7.0,100.0,Hero
4161,95000.0,Bargarh,9293.0,1.0,6.0,150.0,Honda
4162,130000.0,Pune,6240.0,1.0,5.0,200.0,KTM
4163,120000.0,Mumbai,10000.0,1.0,4.0,200.0,KTM
4164,110000.0,Faridabad,13000.0,1.0,4.0,200.0,KTM
4165,34000.0,Ghaziabad,39422.0,1.0,6.0,100.0,Hero
4166,34000.0,Ghaziabad,18755.0,1.0,5.0,100.0,Hero
4167,34000.0,Jaipur,22011.0,1.0,7.0,100.0,Hero
4168,130000.0,Ludhiana,4932.0,1.0,4.0,350.0,Royal Enfield
4169,25500.0,Jaipur,19000.0,1.0,10.0,100.0,Hero
4170,10005.0,Ahmedabad,32521.0,1.0,13.0,125.0,Yamaha
4171,439000.0,Delhi,2472.0,1.0,5.0,750.0,Harley-Davidson
4172,32000.0,Delhi,41000.0,1.0,7.0,150.0,Bajaj
4173,32000.0,Gurgaon,12889.0,1.0,5.0,100.0,Hero
4174,32000.0,Faridabad,14604.0,1.0,4.0,100.0,Hero
4183,31000.0,Gurgaon,15700.0,1.0,4.0,110.0,Hero
4184,35000.0,Bangalore,53005.0,1.0,7.0,150.0,Yamaha
4186,78000.0,Kanchipuram,27300.0,1.0,6.0,150.0,Honda
4190,35000.0,Delhi,24635.0,1.0,5.0,150.0,Bajaj
4191,43000.0,Delhi,27135.0,2.0,5.0,150.0,Bajaj
4192,49000.0,Delhi,29003.0,1.0,4.0,150.0,Bajaj
4193,25000.0,Faridabad,16208.0,1.0,5.0,100.0,TVS
4194,25000.0,Faridabad,17194.0,1.0,4.0,100.0,TVS
4195,159500.0,Bangalore,1000.0,1.0,5.0,410.0,Royal Enfield
4196,21000.0,Faridabad,20195.0,1.0,5.0,125.0,Yamaha
4197,36000.0,Chandigarh,8500.0,2.0,5.0,125.0,Honda
4198,75000.0,Mumbai,2452.0,1.0,3.0,150.0,Suzuki
4199,192000.0,Mumbai,16000.0,1.0,6.0,300.0,Benelli
4200,700000.0,Delhi,285.0,1.0,3.0,1000.0,Yamaha
4201,31500.0,Bangalore,33000.0,2.0,11.0,150.0,Yamaha
4202,83000.0,Kolkata,13800.0,2.0,7.0,350.0,Royal Enfield
4208,64000.0,Pune,20816.0,2.0,5.0,150.0,Bajaj
4209,137000.0,Satara,7500.0,1.0,3.0,350.0,Royal Enfield
4210,50000.0,Delhi,24419.0,1.0,7.0,200.0,Bajaj
4211,54500.0,Delhi,23833.0,1.0,4.0,150.0,Suzuki
4212,45000.0,Gurgaon,16445.0,1.0,3.0,125.0,Hero
4213,43000.0,Jaipur,21000.0,1.0,4.0,110.0,Hero
4214,43000.0,Jaipur,55000.0,1.0,4.0,110.0,Hero
4215,18000.0,Bangalore,49692.0,1.0,13.0,110.0,TVS
4216,36700.0,Gurgaon,37861.0,1.0,4.0,150.0,Bajaj
4217,62000.0,Krishna,18500.0,1.0,4.0,160.0,TVS
4219,79000.0,Guwahati,22000.0,1.0,7.0,150.0,Yamaha
4228,55000.0,Mumbai,23000.0,1.0,6.0,150.0,Suzuki
4229,35000.0,Faridabad,25063.0,1.0,4.0,100.0,Hero
4230,35000.0,Faridabad,20375.0,1.0,6.0,100.0,Hero
4231,33000.0,Jaipur,23873.0,1.0,7.0,100.0,Hero
4232,23000.0,Jaipur,20931.0,1.0,11.0,100.0,Hero
4233,82000.0,Delhi,11000.0,1.0,3.0,150.0,Suzuki
4234,50000.0,Delhi,14000.0,1.0,5.0,150.0,Suzuki
4235,150000.0,Delhi,7555.0,1.0,5.0,410.0,Royal Enfield
4238,36500.0,Chennai,7086.0,1.0,5.0,100.0,Hero
4239,36000.0,Jaipur,19253.0,1.0,6.0,100.0,Hero
4240,36000.0,Gurgaon,20494.0,1.0,5.0,125.0,Hero
4241,166000.0,Gadarpur,5150.0,1.0,7.0,300.0,Kawasaki
4242,147700.0,Ahmedabad,4600.0,1.0,4.0,400.0,Bajaj
4243,85000.0,Delhi,4652.0,1.0,4.0,200.0,TVS
4244,19000.0,Surat,43000.0,1.0,13.0,100.0,Hero
4245,32000.0,Jalandhar,70000.0,1.0,10.0,180.0,Bajaj
4246,65000.0,Jalandhar,80000.0,1.0,5.0,220.0,Bajaj
4247,35000.0,Chikamaglur,60000.0,2.0,12.0,220.0,Bajaj
4248,100000.0,Bangalore,13829.0,1.0,5.0,200.0,Bajaj
4249,66000.0,Bangalore,23000.0,1.0,5.0,150.0,Yamaha
4250,110000.0,Hyderabad,6800.0,1.0,3.0,200.0,TVS
4251,51000.0,Ahmedabad,12000.0,1.0,2.0,110.0,TVS
4252,22950.0,Delhi,32494.0,2.0,3.0,110.0,Suzuki
4254,130000.0,Bangalore,30000.0,1.0,6.0,500.0,Royal Enfield
4255,35000.0,Mysore,93000.0,1.0,13.0,150.0,Honda
4256,11500.0,Tiruvallur,28000.0,1.0,15.0,100.0,Bajaj
4257,39000.0,Nashik,1.0,2.0,10.0,100.0,Hero
4258,110000.0,Karim Nagar,32000.0,1.0,7.0,500.0,Royal Enfield
4259,326000.0,Bangalore,10194.0,1.0,6.0,650.0,Hyosung
4260,100000.0,Kotdwar,10847.0,1.0,7.0,350.0,Royal Enfield
4261,35000.0,Faridabad,21165.0,1.0,4.0,100.0,Hero
4262,33000.0,Gurgaon,22114.0,1.0,7.0,100.0,Hero
4263,33000.0,Ghaziabad,10000.0,1.0,7.0,100.0,Hero
4264,33000.0,Jaipur,19340.0,1.0,7.0,110.0,Hero
4265,33000.0,Faridabad,16270.0,1.0,5.0,100.0,Hero
4266,25000.0,Faridabad,13243.0,1.0,6.0,100.0,Hero
4267,25000.0,Faridabad,18792.0,1.0,6.0,100.0,Hero
4268,25000.0,Jaipur,19682.0,1.0,10.0,100.0,Hero
4269,25000.0,Gurgaon,15206.0,1.0,8.0,125.0,Hero
4270,25000.0,Jaipur,21300.0,1.0,10.0,100.0,Hero
4271,83000.0,Jaipur,14000.0,1.0,3.0,150.0,Yamaha
4272,25000.0,Jaipur,32000.0,1.0,9.0,100.0,Hero
4273,50000.0,Jaipur,27342.0,1.0,5.0,150.0,Bajaj
4274,48000.0,Bangalore,45037.0,1.0,6.0,180.0,Bajaj
4275,47000.0,Jaipur,25876.0,1.0,5.0,150.0,Bajaj
4276,44000.0,Delhi,20644.0,1.0,5.0,150.0,Bajaj
4277,40000.0,Jaipur,48203.0,1.0,5.0,150.0,Bajaj
4278,22000.0,Faridabad,16207.0,1.0,8.0,100.0,Hero
4279,59000.0,Delhi,11255.0,1.0,5.0,150.0,Bajaj
4280,20000.0,Gurgaon,18095.0,1.0,9.0,125.0,Honda
4283,26000.0,Faridabad,18320.0,1.0,5.0,100.0,Hero
4285,62000.0,Gurgaon,24000.0,1.0,5.0,150.0,Yamaha
4289,23000.0,Faridabad,22149.0,1.0,8.0,160.0,TVS
4291,21000.0,Sirsa,32000.0,1.0,7.0,135.0,Bajaj
4294,70500.0,Bangalore,33212.0,1.0,6.0,200.0,Bajaj
4295,27000.0,Mumbai,19591.0,1.0,8.0,223.0,Hero
4296,560000.0,Delhi,12000.0,2.0,5.0,883.0,Harley-Davidson
4297,43000.0,Delhi,7880.0,1.0,4.0,125.0,Honda
4299,350000.0,Hyderabad,26236.0,1.0,6.0,750.0,Harley-Davidson
4300,62000.0,Delhi,14000.0,1.0,5.0,200.0,TVS
4301,24000.0,Jaipur,22654.0,1.0,13.0,100.0,Hero
4302,22000.0,Jaipur,20595.0,1.0,12.0,100.0,Hero
4303,16000.0,Faridabad,14914.0,1.0,14.0,100.0,Hero
4304,16000.0,Faridabad,31327.0,1.0,10.0,100.0,Hero
4305,15000.0,Gurgaon,56800.0,1.0,14.0,100.0,Hero
4306,40000.0,Ludhiana,9200.0,1.0,7.0,150.0,Bajaj
4307,32000.0,Jaipur,31000.0,1.0,7.0,125.0,Honda
4308,31000.0,Delhi,15149.0,2.0,6.0,110.0,Honda
4316,155000.0,Mumbai,17000.0,1.0,5.0,535.0,Royal Enfield
4318,110000.0,Pune,9304.0,1.0,4.0,200.0,Bajaj
4319,30000.0,Delhi,9581.0,1.0,5.0,150.0,Bajaj
4320,19000.0,Faridabad,17565.0,1.0,7.0,100.0,Bajaj
4321,38000.0,Faridabad,5511.0,1.0,3.0,100.0,Hero
4322,25800.0,Faridabad,13128.0,1.0,5.0,100.0,Bajaj
4323,35500.0,Faridabad,11824.0,1.0,3.0,100.0,Hero
4324,90000.0,Kanchipuram,19000.0,1.0,5.0,200.0,Bajaj
4326,78000.0,Guwahati,15000.0,1.0,3.0,200.0,Hero
4327,30000.0,Jaipur,20917.0,1.0,9.0,100.0,Hero
4328,30000.0,Faridabad,21917.0,1.0,5.0,100.0,Hero
4329,25000.0,Faridabad,17870.0,1.0,7.0,100.0,Bajaj
4330,75000.0,Gurgaon,25483.0,1.0,3.0,220.0,Bajaj
4331,34000.0,Gurgaon,19318.0,1.0,5.0,100.0,Hero
4332,20000.0,Gurgaon,55562.0,1.0,8.0,110.0,Honda
4333,74000.0,Delhi,47518.0,1.0,11.0,500.0,Royal Enfield
4334,31000.0,Jaipur,20135.0,1.0,10.0,100.0,Hero
4335,26000.0,Faridabad,28024.0,1.0,7.0,100.0,Hero
4336,26000.0,Faridabad,19152.0,1.0,8.0,100.0,Hero
4337,34000.0,Faridabad,16306.0,1.0,5.0,100.0,Hero
4338,76000.0,Faridabad,22749.0,1.0,6.0,350.0,Royal Enfield
4339,32000.0,Faridabad,24720.0,1.0,5.0,100.0,Hero
4340,18000.0,Alibag,22342.0,1.0,7.0,100.0,Bajaj
4341,30000.0,Bangalore,50000.0,2.0,8.0,135.0,Bajaj
4342,50000.0,Chandigarh,18000.0,1.0,5.0,150.0,Bajaj
4343,90000.0,Jaipur,18100.0,1.0,4.0,250.0,Yamaha
4344,65000.0,Jalaun,21000.0,1.0,6.0,150.0,Yamaha
4345,98100.0,Delhi,17000.0,1.0,7.0,500.0,Royal Enfield
4346,25000.0,Jalandhar,12000.0,1.0,9.0,125.0,Bajaj
4347,52000.0,Faridabad,36226.0,1.0,5.0,150.0,Yamaha
4348,17000.0,Faridabad,30965.0,1.0,11.0,150.0,Bajaj
4349,75000.0,Pune,18000.0,1.0,3.0,160.0,Honda
4350,18500.0,Ghaziabad,23580.0,1.0,12.0,135.0,Bajaj
4351,20500.0,Ghaziabad,25280.0,2.0,10.0,150.0,Hero
4352,39500.0,Gurgaon,14243.0,1.0,6.0,100.0,Hero
4353,39000.0,Jaipur,21534.0,1.0,5.0,100.0,Hero
4354,39000.0,Jaipur,23000.0,1.0,6.0,100.0,Hero
4355,20000.0,Gurgaon,35500.0,1.0,10.0,150.0,Hero
4356,39000.0,Jaipur,20000.0,1.0,4.0,125.0,Hero
4357,39000.0,Jaipur,21000.0,1.0,7.0,125.0,Hero
4358,20000.0,Faridabad,19440.0,1.0,11.0,100.0,Hero
4359,39000.0,Delhi,13000.0,1.0,4.0,100.0,Hero
4360,68500.0,Siliguri,28200.0,2.0,16.0,350.0,Royal Enfield
4361,170000.0,Delhi,13000.0,1.0,3.0,390.0,KTM
4362,26000.0,Faridabad,10700.0,1.0,12.0,150.0,Yamaha
4363,22500.0,Jaipur,20632.0,1.0,11.0,150.0,Yamaha
4364,20000.0,Faridabad,35173.0,1.0,9.0,150.0,Yamaha
4365,18700.0,Faridabad,10546.0,1.0,9.0,150.0,Yamaha
4366,15000.0,Faridabad,13336.0,1.0,10.0,150.0,Yamaha
4367,90000.0,Ghaziabad,2672.0,1.0,2.0,160.0,TVS
4368,86000.0,Jaipur,12000.0,1.0,3.0,180.0,TVS
4369,78000.0,Jaipur,23918.0,1.0,5.0,200.0,TVS
4370,75000.0,Faridabad,5771.0,1.0,3.0,160.0,TVS
4371,68000.0,Jaipur,11123.0,1.0,5.0,160.0,TVS
4372,115000.0,Faridabad,17318.0,1.0,6.0,350.0,Royal Enfield
4373,115000.0,Faridabad,8252.0,1.0,3.0,350.0,Royal Enfield
4374,110000.0,Mumbai,21000.0,1.0,6.0,350.0,Royal Enfield
4375,28000.0,Ghaziabad,33632.0,1.0,7.0,125.0,Hero
4376,28000.0,Gurgaon,32827.0,1.0,8.0,100.0,Hero
4377,28000.0,Gurgaon,14651.0,1.0,6.0,100.0,Hero
4378,28000.0,Gurgaon,32047.0,1.0,7.0,100.0,Hero
4380,28000.0,Gurgaon,20000.0,1.0,10.0,100.0,Hero
4381,28000.0,Ghaziabad,21477.0,1.0,8.0,100.0,Hero
4382,22000.0,Jaipur,22000.0,1.0,9.0,135.0,Bajaj
4383,58000.0,Faridabad,11258.0,1.0,3.0,160.0,TVS
4384,80000.0,Faridabad,1700.0,1.0,3.0,150.0,Suzuki
4385,20000.0,Faridabad,20863.0,1.0,10.0,100.0,Hero
4386,19000.0,Faridabad,10887.0,1.0,7.0,125.0,Bajaj
4387,15000.0,Faridabad,20634.0,1.0,12.0,100.0,Hero
4388,54000.0,Delhi,3300.0,1.0,3.0,100.0,Hero
4389,52000.0,Delhi,2780.0,1.0,3.0,100.0,Hero
4417,15500.0,Faridabad,18758.0,1.0,11.0,100.0,Hero
4418,75000.0,Kolkata,2500.0,1.0,4.0,150.0,Suzuki
4419,60000.0,Mumbai,18800.0,1.0,4.0,150.0,Bajaj
4420,110000.0,Bangalore,36883.0,1.0,6.0,500.0,Royal Enfield
4421,103000.0,Gurgaon,23705.0,1.0,4.0,350.0,Royal Enfield
4422,157000.0,Ghaziabad,12400.0,1.0,3.0,200.0,KTM
4423,220000.0,Bardhaman,13000.0,2.0,5.0,300.0,Benelli
4424,39500.0,Faridabad,14268.0,1.0,2.0,110.0,Bajaj
4425,28000.0,Faridabad,18785.0,1.0,4.0,110.0,TVS
4426,13000.0,Gurgaon,35308.0,1.0,14.0,125.0,Bajaj
4427,31000.0,Faridabad,24869.0,1.0,5.0,150.0,Bajaj
4428,60000.0,Faridabad,12313.0,1.0,7.0,150.0,Yamaha
4429,33000.0,Jaipur,12552.0,1.0,8.0,125.0,Honda
4430,33000.0,Jaipur,22317.0,1.0,8.0,125.0,Honda
4431,38000.0,Ghaziabad,24029.0,1.0,5.0,125.0,Honda
4432,123000.0,Delhi,8600.0,1.0,5.0,350.0,Royal Enfield
4433,115000.0,Delhi,8536.0,1.0,5.0,350.0,Royal Enfield
4434,42000.0,Faridabad,11624.0,1.0,3.0,100.0,Hero
4435,42000.0,Jaipur,30000.0,1.0,5.0,100.0,Hero
4436,42000.0,Delhi,11000.0,1.0,4.0,110.0,Hero
4437,40000.0,Gurgaon,20770.0,1.0,5.0,100.0,Hero
4438,40000.0,Gurgaon,33516.0,1.0,4.0,100.0,Hero
4439,40000.0,Jaipur,18000.0,1.0,6.0,100.0,Hero
4440,40000.0,Jaipur,14339.0,1.0,5.0,100.0,Hero
4441,40000.0,Faridabad,16123.0,1.0,4.0,100.0,Hero
4497,121000.0,Jaipur,20000.0,1.0,4.0,350.0,Royal Enfield
4498,72700.0,Jaipur,14000.0,1.0,5.0,220.0,Bajaj
4499,15000.0,Parola,40000.0,1.0,11.0,150.0,Honda
4500,20000.0,Gurgaon,25121.0,1.0,11.0,150.0,Yamaha
4501,78000.0,Mumbai,32484.0,1.0,6.0,200.0,KTM
4502,100000.0,Mumbai,9300.0,1.0,8.0,390.0,KTM
4503,97000.0,Delhi,38369.0,1.0,6.0,350.0,Royal Enfield
4504,33000.0,Noida,15000.0,1.0,5.0,100.0,Bajaj
4505,31500.0,Dehradun,19000.0,1.0,10.0,180.0,Bajaj
4506,19000.0,Ghaziabad,71359.0,2.0,13.0,160.0,TVS
4507,29900.0,Bangalore,43000.0,2.0,11.0,223.0,Hero
4508,20500.0,Bareilly,52000.0,1.0,11.0,135.0,Bajaj
4510,150000.0,Pune,2900.0,1.0,3.0,350.0,Royal Enfield
4511,105000.0,Bangalore,28000.0,1.0,5.0,350.0,Royal Enfield
4512,41000.0,Faridabad,4544.0,1.0,2.0,100.0,Hero
4513,20500.0,Gurgaon,50444.0,1.0,10.0,150.0,Hero
4514,68000.0,Bangalore,18568.0,1.0,5.0,220.0,Bajaj
4515,120000.0,Delhi,9219.0,1.0,3.0,350.0,Royal Enfield
4516,21000.0,Faridabad,26238.0,1.0,6.0,100.0,Bajaj
4517,18500.0,Faridabad,96142.0,1.0,10.0,160.0,TVS
4518,18000.0,Faridabad,17701.0,1.0,11.0,100.0,Hero
4519,92000.0,Faridabad,17426.0,1.0,5.0,350.0,Royal Enfield
4531,48900.0,Salem,24200.0,1.0,6.0,160.0,Honda
4532,77000.0,Pune,5700.0,1.0,4.0,150.0,Yamaha
4533,115000.0,Bangalore,25468.0,1.0,8.0,250.0,Honda
4534,60300.0,Faridabad,100000.0,1.0,14.0,350.0,Royal Enfield
4535,61000.0,Faridabad,11783.0,1.0,14.0,350.0,Royal Enfield
4536,155000.0,Delhi,9000.0,1.0,6.0,535.0,Royal Enfield
4537,75000.0,Mumbai,16051.0,1.0,3.0,150.0,Yamaha
4538,25000.0,Faridabad,14649.0,1.0,6.0,100.0,Hero
4539,60000.0,Mumbai,31509.0,2.0,10.0,250.0,Honda
4541,72000.0,Ghaziabad,22687.0,2.0,8.0,350.0,Royal Enfield
4542,32000.0,Bangalore,41759.0,1.0,11.0,125.0,Honda
4543,50400.0,Patiala,37500.0,1.0,5.0,160.0,Honda
4544,155000.0,Navi Mumbai,2900.0,1.0,2.0,350.0,Royal Enfield
4545,170000.0,Gurgaon,3334.0,1.0,3.0,500.0,Royal Enfield
4547,36700.0,Mumbai,47000.0,1.0,8.0,180.0,TVS
4548,48000.0,Mumbai,14600.0,2.0,6.0,220.0,Bajaj
4549,124000.0,Chennai,10168.0,1.0,5.0,390.0,KTM
4550,16000.0,Faridabad,19285.0,1.0,12.0,100.0,Hero
4551,112000.0,Faridabad,12552.0,1.0,3.0,350.0,Royal Enfield
4552,17500.0,Faridabad,22002.0,1.0,11.0,100.0,Hero
4553,64400.0,Delhi,12000.0,1.0,3.0,180.0,Bajaj
4569,100000.0,Gurgaon,13154.0,1.0,5.0,300.0,Mahindra
4571,12000.0,Noida,70000.0,1.0,16.0,125.0,Bajaj
4572,37000.0,Delhi,29000.0,1.0,4.0,100.0,Hero
4573,65000.0,Chennai,32000.0,1.0,7.0,200.0,Bajaj
4574,48400.0,Chennai,14500.0,1.0,4.0,150.0,Bajaj
4577,21000.0,Faridabad,15705.0,1.0,4.0,100.0,Bajaj
4579,90000.0,Delhi,50000.0,1.0,12.0,350.0,Royal Enfield
4580,40000.0,Chennai,62000.0,1.0,5.0,150.0,Yamaha
4581,40000.0,Faridabad,8241.0,1.0,9.0,160.0,TVS
4582,154000.0,Ahmedabad,3749.0,1.0,4.0,390.0,KTM
4583,26000.0,Bangalore,67527.0,1.0,8.0,150.0,Yamaha
4584,200000.0,Ahmedabad,25000.0,1.0,4.0,390.0,KTM
4585,35000.0,Pune,40000.0,2.0,24.0,135.0,Yamaha
4586,24800.0,Ahmedabad,38000.0,1.0,8.0,180.0,Bajaj
4597,500000.0,Delhi,5600.0,2.0,6.0,865.0,Triumph
4598,70000.0,Indi,28411.0,1.0,7.0,500.0,Royal Enfield
4599,25000.0,Jaipur,20322.0,1.0,10.0,125.0,Honda
4600,65949.0,Hyderabad,25931.0,2.0,5.0,200.0,TVS
4601,16000.0,Faridabad,14536.0,1.0,7.0,125.0,Bajaj
4602,120000.0,Bangalore,26000.0,2.0,5.0,250.0,Benelli
4603,96000.0,Delhi,20755.0,1.0,5.0,350.0,Royal Enfield
4604,47000.0,Thane,23467.0,1.0,3.0,110.0,Honda
4605,11000.0,Delhi,30502.0,1.0,14.0,150.0,Bajaj
4606,25000.0,Faridabad,14319.0,1.0,4.0,100.0,Bajaj
4607,23000.0,Jaipur,28895.0,1.0,8.0,100.0,TVS
4608,83000.0,Pune,36083.0,1.0,7.0,390.0,KTM
4609,32000.0,Bangalore,41905.0,1.0,7.0,100.0,Hero
4610,65300.0,Hyderabad,23235.0,1.0,7.0,150.0,Yamaha
4611,95000.0,Delhi,15080.0,1.0,5.0,350.0,Royal Enfield
4612,19000.0,Faridabad,20089.0,1.0,7.0,100.0,Bajaj
4613,18000.0,Faridabad,15580.0,1.0,7.0,100.0,Bajaj
4614,24000.0,Faridabad,18294.0,1.0,8.0,125.0,Honda
4615,19000.0,Faridabad,15001.0,1.0,8.0,100.0,Bajaj
4616,171125.0,Bangalore,10000.0,1.0,5.0,390.0,KTM
4617,170000.0,Ambala,3100.0,1.0,4.0,350.0,Royal Enfield
4618,24000.0,Faridabad,6087.0,1.0,4.0,100.0,Bajaj
4619,20000.0,Delhi,62505.0,1.0,8.0,150.0,Bajaj
4620,23000.0,Muzaffarpur,40000.0,1.0,8.0,110.0,Mahindra
4621,31900.0,Bangalore,64000.0,1.0,8.0,220.0,Bajaj
4624,21000.0,Faridabad,23824.0,1.0,8.0,100.0,Hero
4625,23000.0,Faridabad,15660.0,1.0,6.0,110.0,Honda
4627,104100.0,Mumbai,35000.0,1.0,11.0,500.0,Royal Enfield
4628,16000.0,Jaipur,78370.0,1.0,10.0,150.0,Hero
4629,14700.0,Ahmedabad,80000.0,2.0,14.0,223.0,Hero
4630,90000.0,Jaipur,15437.0,1.0,7.0,350.0,Royal Enfield
4631,33000.0,Delhi,10000.0,1.0,4.0,100.0,Hero
4632,20000.0,Delhi,25000.0,2.0,11.0,100.0,Hero
4633,24500.0,Ahmedabad,24182.0,1.0,10.0,110.0,Honda
4634,17000.0,Ahmedabad,59162.0,,9.0,135.0,Bajaj
4636,22000.0,Pune,25000.0,1.0,16.0,160.0,Hero
4637,260000.0,Bangalore,4459.0,1.0,4.0,250.0,Hyosung
4639,24000.0,Gurgaon,24593.0,1.0,8.0,100.0,Hero
4640,150000.0,Chennai,16000.0,1.0,5.0,250.0,Benelli
4641,67474.0,Delhi,13000.0,1.0,3.0,220.0,Bajaj
4642,140000.0,Delhi,8300.0,1.0,4.0,500.0,Royal Enfield
4643,117300.0,Mumbai,31000.0,1.0,6.0,350.0,Royal Enfield
4644,119200.0,Mumbai,12224.0,1.0,4.0,350.0,Royal Enfield
4645,89889.0,Chennai,3000.0,1.0,11.0,350.0,Royal Enfield
4646,97000.0,Delhi,15449.0,1.0,5.0,200.0,KTM
4647,21000.0,Gautam Buddha Nagar,13000.0,1.0,4.0,100.0,Bajaj
4648,90400.0,Thane,9300.0,1.0,7.0,350.0,Royal Enfield
4649,27000.0,Gurgaon,16500.0,1.0,9.0,150.0,Bajaj
4650,120000.0,Jind,10500.0,1.0,5.0,350.0,Royal Enfield
4651,9000.0,Gandhinagar,73000.0,1.0,17.0,100.0,Bajaj
4652,28950.0,Patna,27000.0,1.0,10.0,150.0,Honda
4653,16500.0,Delhi,19276.0,1.0,11.0,100.0,Hero
4654,52000.0,Bangalore,26329.0,1.0,5.0,220.0,Bajaj
4655,194000.0,Bangalore,9000.0,1.0,4.0,390.0,KTM
4656,8000.0,Delhi,21493.0,1.0,16.0,125.0,Bajaj
4657,500000.0,Delhi,200.0,1.0,4.0,750.0,Harley-Davidson
4658,43999.0,Mumbai,9900.0,1.0,5.0,110.0,Honda
4659,105000.0,Noida,19829.0,1.0,4.0,410.0,Royal Enfield
4660,140000.0,Pune,27000.0,,7.0,250.0,Hyosung
4661,16000.0,Delhi,22000.0,2.0,18.0,100.0,Hero
4663,130000.0,Bangalore,14000.0,2.0,4.0,400.0,Bajaj
4664,41000.0,Noida,120000.0,1.0,17.0,350.0,Royal Enfield
4665,90000.0,Delhi,27445.0,1.0,5.0,350.0,Royal Enfield
4666,47000.0,Haldwani,44000.0,1.0,8.0,150.0,Honda
4667,25000.0,Ahmedabad,51917.0,1.0,6.0,110.0,Honda
4668,65000.0,Delhi,26545.0,1.0,9.0,200.0,KTM
4671,32000.0,Gurgaon,22221.0,1.0,5.0,100.0,Hero
4672,21000.0,Delhi,32706.0,1.0,10.0,150.0,Hero
4673,32000.0,Hyderabad,27176.0,2.0,6.0,223.0,Hero
4674,50000.0,Bangalore,11067.0,1.0,5.0,220.0,Bajaj
4675,41000.0,Delhi,20050.0,1.0,4.0,100.0,Hero
4676,20000.0,Sonepat,60000.0,1.0,14.0,100.0,Hero
4677,73700.0,Chennai,18000.0,1.0,9.0,350.0,Royal Enfield
4678,60000.0,Chennai,40000.0,1.0,15.0,350.0,Royal Enfield
4679,104300.0,Nayagarh,25276.0,1.0,3.0,200.0,TVS
4680,57000.0,Thane,4178.0,2.0,10.0,350.0,Royal Enfield
4681,75000.0,Bardhaman,22000.0,,10.0,350.0,Royal Enfield
4683,40000.0,Kolkata,12222.0,1.0,8.0,150.0,Honda
4684,42000.0,Ghaziabad,12000.0,1.0,7.0,150.0,Yamaha
4686,160000.0,Bangalore,11525.0,1.0,4.0,200.0,KTM
4687,43000.0,Jalgaon,36000.0,1.0,5.0,150.0,Hero
4688,22000.0,Hyderabad,27400.0,1.0,12.0,150.0,Bajaj
4689,10000.0,Chennai,43000.0,1.0,15.0,110.0,TVS
4691,65500.0,Ahmedabad,7347.0,1.0,10.0,350.0,Royal Enfield
4692,34000.0,Pune,40000.0,1.0,11.0,200.0,Bajaj
4693,83000.0,Delhi,3810.0,1.0,2.0,150.0,Yamaha
4694,34000.0,Mumbai,25000.0,1.0,9.0,150.0,Hero
4695,21000.0,Hooghly,61249.0,1.0,9.0,150.0,Hero
4696,21000.0,Faridabad,46019.0,1.0,9.0,150.0,Hero
4697,82001.0,Kolkata,11271.0,1.0,9.0,350.0,Royal Enfield
4698,69000.0,Kolkata,26530.0,1.0,10.0,350.0,Royal Enfield
4699,23698.0,Panvel,48000.0,1.0,10.0,100.0,Hero
4700,20000.0,Gurgaon,22000.0,1.0,6.0,150.0,Bajaj
4701,330000.0,Delhi,14000.0,,6.0,750.0,Harley-Davidson
4702,30000.0,Ghaziabad,19546.0,1.0,8.0,100.0,Hero
4703,111400.0,Ludhiana,13600.0,1.0,6.0,390.0,KTM
4704,95000.0,Delhi,5909.0,1.0,7.0,535.0,Royal Enfield
4705,200000.0,Delhi,6500.0,1.0,3.0,390.0,KTM
4706,120000.0,Pune,40700.0,1.0,6.0,390.0,KTM
